0.7575592719,0.0880470715751,0.646801099833
0.332202865009,0.290174228057,0.89746318802
0.0590170481334,0.109821191913,-0.992197709046
-0.503739276191,-0.354425916736,0.787800108637
-0.683429690393,-0.167133057835,-0.710626765094
-0.428872511118,0.267153647208,-0.8629584567
0.716665939804,0.551212762261,0.427263878002
0.862635536663,0.289067876089,-0.415089982895
-0.589306049793,0.628704577798,0.507394258475
-0.480133415197,0.168041430734,0.860949464933
-0.999811398987,0.00552390131421,0.0186186189157
0.589305911715,-0.628704657625,-0.507394319932
0.493951188533,-0.699760239609,0.516088975283
-0.673132342419,-0.739448520777,0.0104275936972
0.938949720427,-0.262844186695,-0.222005306312
-0.882857337134,-0.373910334259,-0.284172455038
0.43018859097,0.764019757036,-0.480844660008
0.747293502021,0.660329276671,-0.074281008392
0.290152857507,0.751580461848,0.592400311148
-0.0546309778034,0.950126638737,-0.307042060029
0.980434425659,0.160746190955,0.113617776235
0.320470613525,0.944429970385,0.0731479111551
-0.229446694461,-0.964588697444,-0.130087890149
-0.240519882539,-0.348933734702,-0.905756829889
0.296794126293,-0.941601906998,-0.159056893392
-0.141853241587,0.550025457446,0.823012547907
0.449100369843,-0.288734751074,0.845541898033
0.0407418595953,-0.782344851902,-0.621511571557
-0.856419366584,0.514988708617,0.0365034044581
-0.522292969196,0.679645305867,-0.515065347836
-0.849701165268,0.140627362723,0.508165204039
0.0778532571508,-0.940405242769,0.331023941314
-0.0251610998262,0.636399375163,-0.770949255365
-0.486519356158,-0.687682403345,-0.538880161273
0.475100120071,0.350481943383,-0.807119745311
-0.0360686276589,-0.0839543346643,0.995816611525
0.286409569188,-0.364657013328,-0.885999334824
-0.148567564968,0.924381984707,0.351348295839
-0.00284260442926,-0.606524112245,0.795060010858
0.873684429684,-0.326561828344,0.360600734325
-0.84144927463,-0.388621059567,0.375415490205
-0.853187846583,0.265640835889,-0.448893578426
-0.492732924718,0.869868401261,-0.023307281824
-0.409978984141,-0.785581008073,0.463443321582
0.712577284409,-0.701116548467,0.0258688849638
0.702194106319,-0.124173967224,-0.701073650136
